#    name       date    lon    lat    lev    value 
  precip  2000-07-03 -0.625  8.875      0 5.38838e-05 
  precip  2000-07-04 -0.625  8.875      0 0.000137346 
  precip  2000-07-05 -0.625  8.875      0 3.26646e-05 
  precip  2000-07-06 -0.625  8.875      0 0.000105195 
  precip  2000-07-07 -0.625  8.875      0 0.000254887 
  precip  2000-07-08 -0.625  8.875      0        0 
  precip  2000-07-09 -0.625  8.875      0 0.000124357 
  precip  2000-07-10 -0.625  8.875      0 1.04167e-05 
  precip  2000-07-11 -0.625  8.875      0 3.96091e-05 
  precip  2000-07-12 -0.625  8.875      0 2.66204e-05 
  precip  2000-07-13 -0.625  8.875      0 4.80967e-05 
  precip  2000-07-14 -0.625  8.875      0 0.000101595 
  precip  2000-07-15 -0.625  8.875      0 0.000126029 
  precip  2000-07-16 -0.625  8.875      0 3.79372e-05 
  precip  2000-07-17 -0.625  8.875      0        0 
  precip  2000-07-18 -0.625  8.875      0        0 
  precip  2000-07-19 -0.625  8.875      0 1.00309e-05 
  precip  2000-07-20 -0.625  8.875      0        0 
  precip  2000-07-21 -0.625  8.875      0 0.000205761 
  precip  2000-07-22 -0.625  8.875      0 0.000108539 
  precip  2000-07-23 -0.625  8.875      0        0 
  precip  2000-07-24 -0.625  8.875      0        0 
  precip  2000-07-25 -0.625  8.875      0        0 
  precip  2000-07-26 -0.625  8.875      0        0 
  precip  2000-07-27 -0.625  8.875      0        0 
  precip  2000-07-28 -0.625  8.875      0 8.84774e-05 
  precip  2000-07-29 -0.625  8.875      0 0.000261188 
  precip  2000-07-30 -0.625  8.875      0 5.27263e-05 
  precip  2000-07-31 -0.625  8.875      0 0.000121271 
  precip  2000-08-01 -0.625  8.875      0 9.94084e-05 
  precip  2000-08-02 -0.625  8.875      0 0.000245756 
  precip  2000-08-03 -0.625  8.875      0 4.66821e-05 
  precip  2000-08-04 -0.625  8.875      0 0.000307356 
  precip  2000-08-05 -0.625  8.875      0 1.15741e-05 
  precip  2000-08-06 -0.625  8.875      0        0 
  precip  2000-08-07 -0.625  8.875      0        0 
  precip  2000-08-08 -0.625  8.875      0 0.000106353 
  precip  2000-08-09 -0.625  8.875      0 0.000322659 
  precip  2000-08-10 -0.625  8.875      0 8.96348e-05 
  precip  2000-08-11 -0.625  8.875      0        0 
  precip  2000-08-12 -0.625  8.875      0 2.28909e-05 
  precip  2000-08-13 -0.625  8.875      0 5.64558e-05 
  precip  2000-08-14 -0.625  8.875      0 1.90329e-05 
  precip  2000-08-15 -0.625  8.875      0 8.83488e-05 
  precip  2000-08-16 -0.625  8.875      0        0 
  precip  2000-08-17 -0.625  8.875      0 0.000109054 
  precip  2000-08-18 -0.625  8.875      0 0.000106996 
  precip  2000-08-19 -0.625  8.875      0 0.00010571 
  precip  2000-08-20 -0.625  8.875      0 6.55864e-06 
  precip  2000-08-21 -0.625  8.875      0 1.87757e-05 
  precip  2000-08-22 -0.625  8.875      0        0 
  precip  2000-08-23 -0.625  8.875      0 4.10237e-05 
  precip  2000-08-24 -0.625  8.875      0 5.43981e-05 
  precip  2000-08-25 -0.625  8.875      0        0 
  precip  2000-08-26 -0.625  8.875      0 0.000147505 
  precip  2000-08-27 -0.625  8.875      0 4.20525e-05 
  precip  2000-08-28 -0.625  8.875      0 0.000141847 
  precip  2000-08-29 -0.625  8.875      0 6.04424e-05 
  precip  2000-08-30 -0.625  8.875      0 6.84156e-05 
  precip  2000-08-31 -0.625  8.875      0 6.14712e-05 
  precip  2000-09-01 -0.625  8.875      0 0.000134131 
  precip  2000-09-02 -0.625  8.875      0 3.65226e-05 
  precip  2000-09-03 -0.625  8.875      0 0.000120756 
  precip  2000-09-04 -0.625  8.875      0        0 
  precip  2000-09-05 -0.625  8.875      0 4.86111e-05 
  precip  2000-09-06 -0.625  8.875      0 0.000176183 
  precip  2000-09-07 -0.625  8.875      0 0.000310185 
  precip  2000-09-08 -0.625  8.875      0 0.000213863 
  precip  2000-09-09 -0.625  8.875      0 0.000217335 
  precip  2000-09-10 -0.625  8.875      0 6.86728e-05 
  precip  2000-09-11 -0.625  8.875      0 0.00028035 
  precip  2000-09-12 -0.625  8.875      0 0.000153935 
  precip  2000-09-13 -0.625  8.875      0 0.000155864 
